"82";"611777";"3";"4129724";"naar";"1450433167";"2"
"83";"611777";"4";"4129725";"k -0serok";"1450433171";"3"
"84";"611777";"5";"4129725";"hoi ik ben af";"1450433189";"3"
"85";"611777";"6";"4129724";"hoi";"1450433330";"2"
"86";"611777";"7";"4129724";"my name is jeff";"1450433341";"2"
"87";"611786";"1";"4129726";"kicked";"1450432928";"9"
"88";"611229";"10";"4129697";"agmed";"1450433399";"2"
"89";"611532";"1";"4128739";"loo";"1450433390";"6"
"90";"611532";"2";"4129295";"GOOO";"1450433403";"3"
"91";"611532";"3";"4128741";"1";"1450433419";"2"
"92";"611532";"4";"4128741";"2";"1450433420";"2"
"93";"611532";"5";"4128741";"3";"1450433421";"2"
"94";"611532";"6";"4128741";"4";"1450433422";"2"
"95";"611532";"7";"4128741";"5";"1450433422";"2"
"96";"611532";"8";"4129295";"go!";"1450433425";"3"
"97";"611968";"2";"4129727";"wadsadwadawatepe szmaty";"1450433384";"2"
"98";"611776";"3";"4129393";"hhhhhhhhj1a3h1ddddj3ah1da3";"1450433222";"6"
"99";"611776";"4";"4129393";"gdhhhhhj1ajjd3a";"1450433224";"6"
"100";"611776";"5";"4129393";"hhdd";"1450433420";"6"
"101";"611828";"1";"4129728";"you again";"1450432995";"3"
"102";"611828";"2";"4129728";"ma to je za popizdit";"1450433291";"3"
"103";"611828";"3";"4129729";"gg";"1450433435";"10"
"104";"611828";"4";"4129730";"gg";"1450433441";"5"
"105";"611525";"4";"4129731";"gooooooooooo";"1450433344";"5"
"106";"611525";"5";"4129731";"mooh";"1450433349";"5"
"107";"611525";"6";"4129732";"go";"1450433351";"6"
"108";"611525";"7";"4129733";"start";"1450433356";"4"
"109";"611525";"8";"4129732";"fuck";"1450433362";"6"
"110";"611525";"9";"4129731";"mooh";"1450433368";"5"
"111";"611525";"10";"4129732";"gogo";"1450433369";"6"
"112";"611525";"12";"4129733";"go";"1450433408";"4"
"113";"611525";"13";"4129734";"GO";"1450433419";"2"
"114";"611525";"14";"4129734";"GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO";"1450433432";"2"
"115";"612099";"1";"4129735";"lol";"1450433440";"5"
"116";"612099";"2";"4129735";"prkank";"1450433443";"5"
"117";"610874";"92";"4127907";"NO GUEST";"1450433391";"7"
"118";"610874";"93";"4129736";"play";"1450433392";"3"
"119";"610874";"94";"4129737";"gibraltar england";"1450433394";"6"
"120";"610874";"95";"4129736";"play";"1450433407";"3"
"121";"610874";"96";"4129736";"play";"1450433408";"3"
"122";"610874";"97";"4129737";"gogogogogogogogogogog";"1450433412";"6"
"123";"610874";"98";"4129737";"o";"1450433413";"6"
"124";"610874";"99";"4129737";"jst go";"1450433423";"6"
"125";"611786";"2";"4129726";"and keylags dammit";"1450433435";"9"
"126";"611911";"6";"4129400";"noobaasa";"1450433254";"3"
"127";"611911";"7";"4129400";"zhu";"1450433374";"3"
"128";"611835";"18";"4129738";"he girls";"1450432934";"0"
"129";"611835";"19";"4129738";"hey girls";"1450432945";"0"
"130";"611835";"20";"4129738";"u are good at that game";"1450432978";"0"
"131";"611835";"21";"4129250";"bad timing";"1450433007";"3"
"132";"611835";"22";"4129250";"sry";"1450433082";"3"
"133";"611835";"23";"4129250";"for";"1450433083";"3"
"134";"611835";"24";"4129250";"camping";"1450433088";"3"
"135";"611835";"25";"4129250";"i don´t like this too";"1450433097";"3"
"136";"611835";"26";"4129251";"u are amazing";"1450433222";"6"
"137";"611835";"27";"4129247";"Thank you.";"1450433242";"1"
"138";"611835";"28";"4129250";"nice^^";"1450433265";"3"
"139";"611835";"29";"4129250";"thx";"1450433267";"3"
"140";"611835";"30";"4129251";"np";"1450433274";"6"
"141";"611835";"31";"4129250";"a fuck";"1450433301";"3"
"142";"611835";"32";"4129250";"bad timing again";"1450433305";"3"
"143";"611835";"33";"4129247";"kill the Japanese";"1450433340";"1"
"144";"611835";"34";"4129251";"i WON";"1450433341";"6"
"145";"611835";"35";"4129250";"why";"1450433354";"3"
"146";"611835";"36";"4129251";"AHHH";"1450433358";"6"
"147";"611835";"37";"4129250";"kill you red";"1450433361";"3"
"148";"611835";"38";"4129251";"lol";"1450433406";"6"
"149";"611835";"39";"4129250";"SUPER NOOB";"1450433406";"3"
"150";"611835";"40";"4129250";"nice xD";"1450433430";"3"
"151";"611835";"41";"4129247";"cjeat";"1450433432";"1"
"152";"611634";"96";"4129739";":(";"1450432901";"0"
"153";"611634";"97";"4128903";"sjukt å sitte å spille når hun står over hahaha";"1450432933";"7"
"154";"611634";"98";"4128906";"så sykt flaks du hadde daniel";"1450432934";"5"
"155";"611634";"99";"4128905";"faen";"1450433003";"3"
"156";"611634";"100";"4128906";"slow?";"1450433039";"5"
"157";"611634";"101";"4128905";"haha";"1450433094";"3"
"158";"611634";"102";"4128906";"flaks";"1450433094";"5"
"159";"611634";"103";"4128906";"stygt";"1450433121";"5"
"160";"611634";"104";"4128905";"takk halvor";"1450433123";"3"
"161";"611634";"105";"4128905";"gull";"1450433148";"3"
"162";"611634";"106";"4128906";"hahahahaha";"1450433148";"5"
"163";"611634";"107";"4128906";"hva skjer med aurdal?";"1450433156";"5"
"164";"611634";"108";"4128905";"laggggg";"1450433176";"3"
"165";"611634";"109";"4128905";"gull";"1450433205";"3"
"166";"611634";"110";"4128905";"fyfaen";"1450433259";"3"
"167";"611634";"111";"4128905";"k";"1450433259";"3"
"168";"611634";"112";"4128905";"k";"1450433260";"3"
"169";"611634";"113";"4128905";"k";"1450433260";"3"
"170";"611634";"114";"4128905";"k";"1450433260";"3"
"171";"611634";"115";"4128905";"kkk";"1450433260";"3"
"172";"611634";"116";"4128905";"k";"1450433261";"3"
"173";"611634";"117";"4128905";"kk";"1450433261";"3"
"174";"611634";"118";"4128905";"k";"1450433261";"3"
"175";"611634";"119";"4128905";"k";"1450433261";"3"
"176";"611634";"120";"4128905";"k";"1450433262";"3"
"177";"611634";"121";"4128905";"k";"1450433262";"3"
"178";"611634";"122";"4128906";"ahahahahahahahhaha";"1450433262";"5"
"179";"611634";"123";"4128905";"k";"1450433262";"3"
"180";"611634";"124";"4128905";"kk";"1450433262";"3"
"181";"611634";"125";"4128903";"fitte";"1450433305";"7"
"182";"611634";"126";"4128903";"faen";"1450433306";"7"
"183";"611634";"127";"4128906";"eid";"1450433307";"5"
"184";"611634";"128";"4129740";"deilig";"1450433334";"0"
"185";"611634";"129";"4129740";"eid halvor";"1450433338";"0"
"186";"611634";"130";"4128905";"må ta halvor resten";"1450433388";"3"
"187";"611634";"131";"4128906";"hahaha ";"1450433397";"5"
"188";"611634";"132";"4129740";"haha, ";"1450433403";"0"
"189";"611634";"133";"4129740";"det funka jo";"1450433405";"0"
"190";"611993";"1";"4129741";"zvu";"1450433342";"1"
"191";"611993";"2";"4129741";"guftu";"1450433343";"1"
"192";"611993";"3";"4129741";"tzu";"1450433343";"1"
"193";"611993";"11";"4129742";"gg";"1450433453";"3"
"194";"611820";"23";"4129222";"go";"1450433424";"3"
"195";"611820";"24";"4129224";"go";"1450433429";"2"
"196";"611820";"25";"4129223";"go";"1450433432";"5"
"197";"611280";"9";"4128400";"63963963963963963963963963*939639*639639639639639639639639639639639639";"1450433157";"5"
"198";"611280";"10";"4128400";"63993bbbbbbbbbbbbbbbbbb";"1450433159";"5"
"199";"611280";"11";"4128400";"639639639639639639m3";"1450433187";"5"
"200";"611280";"12";"4128400";"d,,m#ää";"1450433246";"5"
"201";"611555";"1";"4129744";"mapapapapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapaaaapaazaapapppapapapapap ";"1450433153";"1"
"202";"611238";"8";"4129745";" buck nagle";"1450433173";"2"
"203";"612108";"1";"4129746";"ad";"1450433427";"2"
"204";"612108";"2";"4129746";"s";"1450433428";"2"
"205";"612108";"3";"4129746";"svd";"1450433429";"2"
"206";"612108";"4";"4129746";"vd";"1450433429";"2"
"207";"612108";"5";"4129746";"dvs";"1450433430";"2"
